frame,Fish1_P1_x,Fish1_P1_y,Fish1_P2_x,Fish1_P2_y,Fish1_P3_x,Fish1_P3_y,Fish1_P4_x,Fish1_P4_y,Fish1_P5_x,Fish1_P5_y,Fish2_P1_x,Fish2_P1_y,Fish2_P2_x,Fish2_P2_y,Fish2_P3_x,Fish2_P3_y,Fish2_P4_x,Fish2_P4_y,Fish2_P5_x,Fish2_P5_y,Fish3_P1_x,Fish3_P1_y,Fish3_P2_x,Fish3_P2_y,Fish3_P3_x,Fish3_P3_y,Fish3_P4_x,Fish3_P4_y,Fish3_P5_x,Fish3_P5_y,Fish4_P1_x,Fish4_P1_y,Fish4_P2_x,Fish4_P2_y,Fish4_P3_x,Fish4_P3_y,Fish4_P4_x,Fish4_P4_y,Fish4_P5_x,Fish4_P5_y
817,587.02001953125,844.388000488281,646.059997558594,852.799987792969,805.570983886719,863.221008300781,928.885986328125,864.643981933594,989.088989257812,866.067016601562,1203.7490234375,762.002990722656,1270.958984375,766.640014648438,1408.86401367188,784.799987792969,1495.76794433594,736.331970214844,1534.63598632812,704.801025390625,798.273010253906,577.849975585938,874.739990234375,582.481018066406,1035.29699707031,628.276000976562,1130.15698242188,713.677978515625,1179.29797363281,721.671020507812,536.453979492188,476.559997558594,604.273986816406,471.894989013672,745.867004394531,475.769012451172,844.005004882812,458.226989746094,866.505981445312,422.919006347656
818,585.734008789062,845.1259765625,649.340026855469,852.827026367188,806.114990234375,863.447998046875,930.013000488281,864.072998046875,991.013977050781,863.005981445312,1200.4990234375,762.367980957031,1268.57702636719,766.802001953125,1406.06298828125,786.627990722656,1493.29797363281,745.510009765625,1527.18798828125,705.581970214844,800.049987792969,584.481018066406,874.931030273438,582.742004394531,1034.4169921875,624.638000488281,1129.58996582031,715.291015625,1174.35205078125,726.106018066406,536.010986328125,476.592010498047,605.033020019531,473.161010742188,743.885986328125,474.656005859375,839.807983398438,465.964996337891,863.075012207031,431.227996826172
819,589.101989746094,843.232971191406,651.432983398438,853.216003417969,806.495971679688,863.640014648438,931.510009765625,862.789001464844,990.789001464844,863.435974121094,1199.16198730469,761.716979980469,1267.22705078125,766.590026855469,1403.21997070312,787.119995117188,1493.61401367188,750.6259765625,1525.32299804688,705.64599609375,798.987976074219,587.366027832031,875.140014648438,583.008972167969,1037.51696777344,619.039978027344,1129.88500976562,718.302001953125,1171.31103515625,727.213989257812,536.401977539062,477.420989990234,604.427001953125,473.778991699219,745.073974609375,473.526000976562,841.213989257812,470.829010009766,866.797973632812,438.433990478516
820,584.466003417969,845.525024414062,649.247009277344,852.952026367188,807.078979492188,863.328979492188,933.97998046875,862.719970703125,990.606018066406,864.393005371094,1196.93701171875,762.218017578125,1264.05200195312,766.159973144531,1400.28894042969,787.161987304688,1493.28100585938,761.02001953125,1524.56896972656,713.453979492188,799.786987304688,591.966003417969,875.763977050781,584.797973632812,1038.3330078125,612.968017578125,1128.39904785156,718.278991699219,1167.05200195312,730.797973632812,535.299987792969,478.542999267578,604.421997070312,474.447998046875,744.872009277344,470.949005126953,841.721984863281,474.019989013672,869.416015625,446.639007568359
821,586.306030273438,846.593017578125,650.611022949219,853.458984375,807.718994140625,862.85302734375,934.965026855469,862.747985839844,989.223999023438,865.036010742188,1194.64001464844,763.392028808594,1262.08996582031,765.25,1398.123046875,786.10302734375,1494.22705078125,765.682983398438,1524.86303710938,728.502014160156,799.969970703125,594.901977539062,876.148986816406,586.674011230469,1041.01904296875,607.664001464844,1125.31298828125,715.909973144531,1161.93103027344,732.783996582031,535.703002929688,479.601013183594,604.440002441406,474.81201171875,744.679992675781,470.539001464844,839.565979003906,478.582000732422,NaN,NaN
822,586.885986328125,846.296020507812,652.455993652344,853.945983886719,808.960021972656,861.801025390625,936.452026367188,865.413024902344,990.130981445312,865.81201171875,1191.65405273438,765.806030273438,1259.98706054688,765.101989746094,1396.5400390625,784.567016601562,1492.94604492188,772.036010742188,1525.85095214844,742.6259765625,802.0009765625,598.575012207031,877.210021972656,588.27001953125,1041.55297851562,601.0419921875,1122.52001953125,712.247009277344,1156.04895019531,733.151977539062,535.450012207031,480.205993652344,604.614990234375,475.489013671875,743.268981933594,468.747009277344,837.85400390625,481.960998535156,869.570983886719,452.622985839844
823,588.908996582031,847.905029296875,652.773010253906,853.398010253906,810.697021484375,860.60400390625,935.293029785156,867.877014160156,990.27099609375,866.109008789062,1189.44702148438,766.351013183594,1257.07397460938,765.293029785156,1394.9189453125,782.799987792969,1491.47595214844,778.460021972656,1529.78002929688,749.067016601562,800.27099609375,601.9580078125,877.544006347656,589.411987304688,1041.82495117188,597.068969726562,1117.44799804688,701.039001464844,1153.95495605469,733.357971191406,535.156982421875,480.990997314453,603.450988769531,475.670013427734,742.568969726562,468.078002929688,834.947021484375,484.455993652344,872.310974121094,458.375
824,588.893005371094,845.93798828125,652.338012695312,853.002990722656,811.291015625,859.455993652344,935.155029296875,871.18701171875,988.682006835938,863.794982910156,1186.98706054688,768.567993164062,1253.04895019531,764.956970214844,1392.69494628906,780.911987304688,1487.09899902344,784.9169921875,1534.47094726562,756.794982910156,800.942016601562,603.775024414062,878.369995117188,590.129028320312,1042.78503417969,592.328979492188,1118.73999023438,696.267028808594,1150.75805664062,731.013000488281,535.765014648438,481.627990722656,603.481994628906,477.178009033203,743.474975585938,467.183013916016,833.390014648438,484.700012207031,870.390014648438,473.553009033203
825,588.927001953125,845.697021484375,654.343994140625,853.927978515625,811.218017578125,859.315979003906,934.939025878906,874.424987792969,990.377014160156,863.132019042969,1183.916015625,769.491027832031,1251.7919921875,765.427978515625,1389.35998535156,777.5419921875,1487.07800292969,788.903991699219,1531.76904296875,767.114990234375,802.111999511719,605.939025878906,879.294006347656,591.695983886719,1042.95397949219,588.93701171875,1120.59997558594,687.461975097656,1146.14294433594,727.528015136719,534.255004882812,482.471984863281,603.640014648438,477.933990478516,742.205017089844,465.746002197266,831.406982421875,484.252990722656,871.491027832031,480.161010742188
826,590.299987792969,846.848022460938,654.299011230469,853.6240234375,811.908020019531,858.234008789062,935.364990234375,877.216003417969,990.468017578125,864.460998535156,1181.53894042969,770.328979492188,1249.416015625,766.085021972656,1385.48999023438,774.085998535156,1483.43103027344,791.427978515625,1534.99597167969,775.969970703125,801.427001953125,609.424011230469,877.679992675781,593.325988769531,1043.32397460938,585.357971191406,1123.22900390625,673.163024902344,1145.55395507812,724.075988769531,534,483.335998535156,603.650024414062,478.160003662109,741.52001953125,464.786987304688,832.588012695312,483.884002685547,870.815979003906,485.865997314453
827,590.385986328125,845.465026855469,656.705017089844,855.281005859375,812.960021972656,856.859008789062,934.27197265625,878.758972167969,989.413024902344,872.213012695312,1179.38598632812,773.10400390625,1247.72302246094,767.513000488281,1382.78198242188,771.434997558594,1481.52197265625,796.825012207031,1526.44396972656,781.109985351562,800.369995117188,609.572998046875,877.697021484375,594.567993164062,1043.34594726562,582.807006835938,NaN,NaN,NaN,NaN,533.869995117188,483.464996337891,603.091003417969,478.489990234375,741.882019042969,464.419006347656,832.955017089844,483.22900390625,871.921997070312,482.471008300781
828,591.182006835938,848.564025878906,657.120971679688,855.143005371094,812.64599609375,856.377014160156,933.388977050781,880.963012695312,986.364013671875,878.158020019531,1176.67895507812,773.859008789062,1245.06005859375,767.273986816406,1380.85302734375,768.026977539062,1478.31201171875,798.809020996094,1525.54895019531,790.064025878906,801.247009277344,611.997985839844,876.953979492188,596.9990234375,1042.6689453125,579.947998046875,1128.65405273438,653.918029785156,1146.00695800781,710.643005371094,534.231018066406,484.915985107422,603.039001464844,479.1669921875,741.702026367188,463.570007324219,838.508972167969,484.118011474609,873.684997558594,488.450988769531
829,590.909973144531,848.211975097656,657.221008300781,855.255981445312,813.401977539062,855.06298828125,930.481018066406,881.474975585938,987.697998046875,882.736022949219,1174.56494140625,774.27197265625,1240.88403320312,768.456970214844,1378.87194824219,765.252990722656,1473.57604980469,799.484008789062,1527.18798828125,798.448974609375,800.888977050781,613.007995605469,876.0009765625,598.14697265625,1042.92102050781,577.114013671875,1132.90905761719,644.474975585938,1148.80505371094,705.893981933594,534.026977539062,485.523986816406,603.486022949219,479.804992675781,741.823974609375,463.760009765625,839.797973632812,482.721984863281,876.182983398438,497.085998535156
830,593.179992675781,848.823974609375,657.653015136719,857.346984863281,814.380004882812,853.148986816406,931.406982421875,882.85498046875,986.260986328125,888.684020996094,1172.07604980469,775.752014160156,1236.68395996094,767.926025390625,1376.27294921875,761.414001464844,1471.60595703125,800.5009765625,1524.94702148438,804.557006835938,801.030029296875,615.002990722656,876.992004394531,598.948974609375,1045.36206054688,575.0830078125,1134.65197753906,638.429992675781,1152.14001464844,696.830017089844,533.52099609375,485.593994140625,603.802001953125,479.923004150391,741.517028808594,463.403991699219,840.888977050781,481.678985595703,875.385009765625,498.627014160156
831,593.776977539062,849.893005371094,658.453002929688,855.7080078125,815.741027832031,852.091979980469,930.372009277344,882.653015136719,985.018981933594,894.455993652344,1167.82299804688,776.328002929688,1234.89404296875,769.02197265625,1373.75805664062,758.875,1469.80798339844,799.549011230469,1525.95495605469,807.429992675781,801.431030273438,616.817016601562,876.796020507812,599.802978515625,1044.04797363281,572.890991210938,1136.73400878906,628.593994140625,1155.09204101562,686.747985839844,533.443969726562,485.567993164062,602.976013183594,480.566986083984,741.432006835938,464.773986816406,839.762023925781,476.162994384766,875.210998535156,500.463012695312
832,593.528015136719,849.47998046875,658.830017089844,857.255981445312,816.984008789062,851.219970703125,932.955993652344,883.132995605469,986.091979980469,897.133972167969,1166.61303710938,776.799987792969,1233.0009765625,769.122009277344,1370.51403808594,756.594970703125,1466.05004882812,797.982971191406,1515.24194335938,809.411987304688,801.518981933594,617.984008789062,876.552978515625,601.693969726562,1044.05505371094,571.189025878906,1140.46899414062,620.830993652344,1161.30505371094,681.601989746094,533.861999511719,485.506011962891,603.161010742188,480.670013427734,741.757995605469,466.154998779297,831.221008300781,463.60400390625,864.682983398438,491.434997558594
833,594.681030273438,851.607971191406,660.205993652344,857.677978515625,817.976013183594,850.648010253906,934.767028808594,883.388977050781,985.343017578125,899.510986328125,1165.13195800781,777.981994628906,1230.86401367188,770.77197265625,1368.07702636719,756.046997070312,1462.78503417969,795.3330078125,1511.84301757812,812.176025390625,801.171020507812,618.461975097656,877.418029785156,603.060974121094,1044.33203125,570.0830078125,1143.9169921875,616.955993652344,1167.02600097656,674.265014648438,532.984008789062,486.165985107422,602.552001953125,481.552001953125,741.994995117188,467.102996826172,833.047973632812,460.907012939453,869.723022460938,490.139007568359
834,595.939025878906,851.421020507812,663.106018066406,857.158020019531,818.560974121094,850.401977539062,938.427978515625,884.236022949219,983.969970703125,902.348999023438,1162.28002929688,777.7080078125,1229.35498046875,771.164978027344,1365.34997558594,754.47802734375,1465.43005371094,795.56201171875,1508.92004394531,812.473022460938,801.039978027344,620.273986816406,878.026977539062,604.767028808594,1043.86901855469,570.869018554688,1147.60302734375,612.828002929688,1172.748046875,669.056030273438,533.153015136719,485.428985595703,602.072998046875,481.061004638672,742.091003417969,468.334991455078,833.778991699219,455.436004638672,865.650024414062,478.144012451172
835,596.773010253906,852.090026855469,660.848022460938,857.164978027344,819.221984863281,851.135986328125,941.554016113281,883.310974121094,983.849975585938,903.377990722656,1160.30004882812,777.536010742188,1226.873046875,771.435974121094,1363.17504882812,753.049011230469,1470.416015625,798.223999023438,1504.99304199219,813.036987304688,801.52099609375,620.887023925781,880.171020507812,605.468994140625,1043.8330078125,570.120971679688,1150.416015625,607.968017578125,1177.44104003906,660.033020019531,532.869995117188,484.834014892578,602.929992675781,480.454010009766,741.593994140625,470.080993652344,832.598022460938,451.332000732422,866.218017578125,473.670013427734
836,596.030029296875,851.388000488281,663.8330078125,858.471984863281,821.689025878906,852.008972167969,946.341979980469,882.961975097656,983.10400390625,904.460998535156,1158.36499023438,776.861022949219,1224.2080078125,771.692993164062,1359.916015625,753.426025390625,1463.65197753906,783.706970214844,1498.67602539062,813.184997558594,801.567993164062,622.39697265625,880.028991699219,606.22802734375,1043.73999023438,569.716003417969,1152.98205566406,601.768005371094,1182.43103027344,651.986022949219,533.177001953125,485.295013427734,603.107971191406,480.860992431641,741.471008300781,471.888000488281,829.221008300781,448.648986816406,864.510009765625,465.575012207031
837,601.549011230469,850.926025390625,663.6669921875,859.403991699219,822.276000976562,852.799011230469,947.3330078125,878.375,981.960021972656,903.156005859375,1155.86999511719,776.2080078125,1221.95104980469,772.211975097656,1357.27294921875,754.47900390625,1457.76794433594,771.409973144531,1492.876953125,807.414001464844,801.601013183594,622.856018066406,879.552978515625,607.06298828125,1043.83801269531,569.27001953125,1152.65295410156,594.713012695312,1187.78698730469,643.820983886719,533.583984375,484.325988769531,602.799987792969,480.688995361328,741.567016601562,474.839996337891,831.681030273438,446.977996826172,871.247985839844,460.756988525391
838,598.815002441406,852.034973144531,665.706970214844,858.328979492188,822.39501953125,853.898986816406,941.163024902344,862.364990234375,979.778015136719,900.867004394531,1152.18200683594,775.314025878906,1219.41296386719,772.385009765625,1355.57299804688,755.651977539062,1458.27404785156,766.388000488281,1493.35205078125,803.197021484375,801.057983398438,624.057006835938,879.218017578125,608.512023925781,1043.64501953125,569.338012695312,1156.9580078125,589.911010742188,1192.10205078125,637.111022949219,533.226989746094,484.805999755859,603.299011230469,480.695007324219,741.598999023438,476.8330078125,830.713989257812,445.332000732422,867.726013183594,452.471984863281
839,597.956970214844,853.02001953125,665.752014160156,857.1240234375,822.783996582031,855.658020019531,941.781005859375,855.971008300781,982.322021484375,892.810974121094,1150.12194824219,774.841979980469,1217.666015625,772.184997558594,1352.32397460938,756.434997558594,1454.62097167969,758.994018554688,1495.79699707031,792.900024414062,801.034973144531,624.567016601562,879.546997070312,609.64697265625,1043.78894042969,569.385009765625,1157.94897460938,584.546997070312,1194.59997558594,629.450988769531,533.075012207031,484.518005371094,602.023010253906,480.670013427734,741.577026367188,478.408996582031,832.776977539062,444.971984863281,870.684020996094,449.983001708984
840,599.948974609375,852.132019042969,666.968017578125,858.280029296875,826.038024902344,859.117004394531,941.797973632812,851.200012207031,986.247009277344,885.559997558594,1148.11401367188,773.671997070312,1214.8349609375,772.192016601562,1350.31994628906,757.627990722656,1453.81396484375,753.849975585938,1496.60302734375,786.388000488281,801.408996582031,625.236022949219,879.664978027344,610.205017089844,1043.97802734375,570.158020019531,1160.94604492188,580.482971191406,1195.10595703125,617.234008789062,533.258972167969,484.653015136719,601.814025878906,480.81201171875,740.887023925781,480.147003173828,830.796997070312,445.420989990234,871.960021972656,446.053985595703
841,602.776000976562,849.885986328125,669.18701171875,857.526977539062,826.030029296875,860.585998535156,942.956970214844,847.510009765625,988.349975585938,877.091003417969,1145.79602050781,773.323974609375,1212.52197265625,771.783020019531,1347.64794921875,761.023010253906,1451.71203613281,749.232971191406,1497.92199707031,778.010009765625,801.992980957031,625.406005859375,879.734985351562,610.919982910156,1043.50903320312,571.190002441406,1157.55505371094,571.414978027344,1199.63696289062,610.448974609375,532.976013183594,484.790008544922,602.151000976562,480.966003417969,741.218017578125,481.239990234375,832.653015136719,444.757995605469,874.835998535156,441.549987792969
842,604.013000488281,849.731018066406,670.442993164062,858.080993652344,827.177978515625,863.049011230469,943.455993652344,843.583984375,993.685974121094,863.630004882812,1143.57495117188,771.351989746094,1209.64904785156,771.289978027344,1345.44494628906,762.593994140625,1451.501953125,746.114990234375,1499.09704589844,769.338012695312,801.578002929688,625.476013183594,879.838989257812,611.8330078125,1042.57495117188,572.039978027344,1159.13500976562,565.168029785156,1205.25305175781,601.375,533.559997558594,485.183013916016,601.588989257812,481.183013916016,741.513000488281,481.493011474609,831.461975097656,448.055999755859,876.536010742188,437.809997558594
843,606.10400390625,848.148986816406,671.517028808594,857.559020996094,827.495971679688,864.528991699219,946.494018554688,839.924011230469,996.760986328125,858.617980957031,1140.42504882812,770.517028808594,1205.96997070312,771.651000976562,1342.22900390625,765.547973632812,1449.29699707031,742.004028320312,1498.19604492188,759.757995605469,800.544006347656,624.447021484375,879.658996582031,612.190979003906,1042.67297363281,573.543029785156,1161.28698730469,560.711975097656,1207.43896484375,594.919982910156,532.328002929688,485.72900390625,601.637023925781,480.917999267578,741.580017089844,482.851013183594,832.974975585938,447.734985351562,876.414001464844,436.027008056641
844,609.10498046875,846.151977539062,673.143981933594,856.929016113281,828.364013671875,866.629028320312,946.245971679688,837.484008789062,995.796020507812,850.981018066406,1138.20202636719,769.671997070312,1204.71594238281,770.739990234375,1340.43298339844,767.148010253906,1449.4599609375,739.695983886719,1497.17700195312,753.434997558594,799.080017089844,623.627990722656,879.036010742188,612.304016113281,1043.01599121094,575.023010253906,1164.43103027344,556.5009765625,1209.19396972656,587.257995605469,532.783996582031,485.523986816406,602.223022460938,481.704986572266,741.638000488281,483.332000732422,835.015014648438,449.563995361328,875.443969726562,435.580993652344
845,607.963989257812,846.346984863281,672.794982910156,855.184020996094,828.517028808594,867.905029296875,945.294006347656,834.637023925781,996.401977539062,841.213989257812,1135.06994628906,768.286010742188,1202.25305175781,769.632019042969,1338.74694824219,769.304992675781,1446.18200683594,737.596008300781,1492.998046875,745.617004394531,798.630004882812,623.231018066406,878.546020507812,612.3759765625,1042.30004882812,577.809997558594,1173.47094726562,553.97802734375,1209.5,580.578002929688,532.713012695312,486.359985351562,602.487976074219,481.864013671875,741.801025390625,483.605010986328,840.109985351562,451.315002441406,874.734008789062,435.139007568359
846,608.059020996094,844.539978027344,672.676025390625,854.026977539062,828.554992675781,870.703979492188,943.924987792969,834.72802734375,997.52099609375,832.573974609375,1133.67700195312,767.684020996094,1200.041015625,769.677001953125,1336.17102050781,771.713012695312,1435.10900878906,736.572021484375,1488.67004394531,738.440979003906,797.357971191406,622.440002441406,878.116027832031,611.601013183594,1043.07495117188,582.534973144531,1181.40795898438,553.408996582031,1211.34094238281,572.43798828125,532.372009277344,487.136993408203,601.973999023438,482.463989257812,742.581970214844,483.308013916016,840.06201171875,456.299987792969,870.935974121094,434.579986572266
847,608.732971191406,845.057983398438,672.293029785156,854.56201171875,830.02001953125,873.504028320312,943.408020019531,836.406005859375,997.544982910156,829.185974121094,1132.29504394531,766.987976074219,1198.31994628906,769.405029296875,1334.18994140625,771.528991699219,1432.13598632812,736.684997558594,1485.49304199219,733.049011230469,796.494995117188,620.127990722656,877.3740234375,612.206970214844,1043.57702636719,585.619018554688,NaN,NaN,NaN,NaN,533.163024902344,487.846984863281,601.793029785156,483.256988525391,742.679016113281,483.287994384766,837.379028320312,463.497009277344,864.617980957031,437.239013671875
848,607.177001953125,844.036010742188,672.664001464844,853.663024902344,831.443969726562,874.379028320312,943.172973632812,837.544982910156,994.752014160156,825.122009277344,1129.70397949219,766.987976074219,1195.86804199219,769.117004394531,1331.83605957031,774.036987304688,1427.35900878906,737.655029296875,1481.92004394531,730.02001953125,796.369995117188,619.893005371094,875.765014648438,612.981994628906,1041.51501464844,588.927001953125,NaN,NaN,NaN,NaN,532.862976074219,487.951995849609,602.611999511719,482.924987792969,742.031005859375,483.688995361328,838.383972167969,467.075012207031,865.672973632812,439.817993164062
849,607.260986328125,844.148010253906,673.169982910156,852.153991699219,833.202026367188,875.065002441406,947.6259765625,838.526000976562,994.215026855469,820.695983886719,1126.76196289062,766.838989257812,1193.7490234375,768.367004394531,1330.82800292969,774.193969726562,1427.57495117188,739.5009765625,1479.40405273438,728.474975585938,795.320007324219,619.096984863281,874.731994628906,613.18798828125,1041.84594726562,591.606994628906,1148.90600585938,527.432006835938,1204.17199707031,545.906005859375,533.127990722656,488.506988525391,602.611022949219,483.091003417969,742.546020507812,483.320007324219,840.578002929688,470.906005859375,867.361022949219,442.328002929688
850,608.497985839844,844.614013671875,672.966003417969,853.7080078125,833.356018066406,875.617004394531,950.148986816406,839.221008300781,992.911987304688,818.650024414062,1124.57800292969,765.778991699219,1190.07202148438,767.97998046875,1328.59399414062,776.379028320312,1425.78002929688,743.039978027344,1476.6240234375,726.476989746094,793.953002929688,618.892028808594,873.856994628906,612.973999023438,1041.55603027344,596.911987304688,1146.00695800781,529.263000488281,1202.9169921875,538.322998046875,532.864990234375,488.722991943359,602.458984375,483.986999511719,742.72998046875,482.800994873047,840.494995117188,474.303985595703,867.739990234375,444.81298828125
851,609.893981933594,846.820007324219,674.2490234375,852.955017089844,833.788024902344,875.653991699219,951.2080078125,841.432983398438,991.822998046875,816.448974609375,1121.52905273438,764.81201171875,1188.85900878906,767.265991210938,1326.34094238281,776.258972167969,1422.92602539062,746.176025390625,1473.49694824219,725.60498046875,793.168029785156,618.594970703125,872.786987304688,612.476013183594,1040.52600097656,600.002014160156,1143.41394042969,531.070007324219,1202.76696777344,533.232971191406,533.619995117188,489.39599609375,602.258972167969,484.93798828125,742.843994140625,482.218994140625,840.198974609375,478.467987060547,868.197998046875,446.923004150391
852,613.273010253906,845.351013183594,676.132019042969,853.617004394531,834.453979492188,875.241027832031,954.137023925781,847.252990722656,988.908020019531,818.017028808594,1119.32495117188,765.268981933594,1187.60498046875,767.052978515625,1324.69995117188,776.778991699219,1422.32202148438,750.168029785156,1470.60302734375,725.1259765625,792.111999511719,618.348022460938,870.916015625,612.168029785156,1040.89001464844,602.22998046875,1143.43200683594,533.31298828125,1198.97399902344,528.359985351562,533.651000976562,492.126007080078,602.1240234375,485.195007324219,742.362976074219,480.852996826172,838.427001953125,484.635986328125,871.338989257812,467.265991210938
853,614.763000488281,846.716979980469,676.620971679688,854.593994140625,834.965026855469,873.036987304688,955.179992675781,853.325012207031,985.432983398438,819.997985839844,1117.74597167969,765.672973632812,1185.37902832031,767.008972167969,1322.30603027344,777.328002929688,1421.17797851562,753.927001953125,1467.39697265625,724.171020507812,790.963012695312,618.568969726562,870.580993652344,611.815979003906,1039.708984375,604.784973144531,1144.85803222656,536.159973144531,1197.63403320312,527.491027832031,534.309997558594,492.993988037109,602.796020507812,485.335998535156,743.109985351562,479.535003662109,840.226013183594,484.647003173828,872.60400390625,459.18701171875
854,614.088989257812,847.151000976562,675.401977539062,854.719970703125,835.023010253906,871.094970703125,954.034973144531,866.130981445312,986.182983398438,824.632995605469,1116.84301757812,765.963012695312,1184.16394042969,766.713989257812,1318.78503417969,777.356018066406,1420.81799316406,755.591003417969,1463.15600585938,727.679016113281,789.659973144531,618.968994140625,870.450988769531,611.460021972656,1038.43395996094,605.921997070312,1146.24694824219,537.776000976562,1196.94604492188,525.486999511719,534.215026855469,493.040008544922,602.568969726562,485.579986572266,743.276000976562,478.453002929688,840.440979003906,487.820007324219,NaN,NaN
855,619.023010253906,848.799987792969,676.60302734375,855.836975097656,834.3330078125,866.947021484375,953.671997070312,873.455017089844,988.731994628906,834.689025878906,1115.05603027344,766.10400390625,1182.56396484375,765.763000488281,1317.52001953125,777.096008300781,1416.93103027344,760.982971191406,1463.79797363281,730.669982910156,788.893981933594,620.452026367188,870.14697265625,611.744018554688,1038.82800292969,606.786010742188,1147.52404785156,543.388000488281,1194.34997558594,525.119018554688,534.325012207031,493.101013183594,602.765991210938,486.016998291016,742.739990234375,477.384002685547,838.401977539062,489.415008544922,873.015014648438,487.851013183594
856,616.497985839844,850.452026367188,677.265014648438,857.046997070312,834.362976074219,865.848999023438,951.739013671875,880.755981445312,992.716979980469,845.510009765625,1113.00903320312,765.950988769531,1180.91101074219,765.971984863281,1316.55895996094,776.726989746094,1414.15002441406,764.640014648438,1465.041015625,733.041015625,788.015014648438,620.702026367188,869.114013671875,612.452026367188,1037.81604003906,608.3330078125,1150.0810546875,547.611999511719,1191.65795898438,524.335998535156,534.401977539062,493.752014160156,602.822998046875,486.738006591797,743.330993652344,476.799987792969,837.594970703125,489.200988769531,875.130981445312,483.046997070312
857,616.331970214844,853.487976074219,676.744995117188,858.489990234375,835.278015136719,862.997009277344,952.385986328125,884.366027832031,995.049011230469,855.8759765625,1110.09899902344,766.14501953125,1178.14294433594,765.880004882812,1315.42102050781,775.416015625,1413.62805175781,769.643005371094,1464.18603515625,738.327026367188,787.469970703125,621.526977539062,867.013977050781,612.346008300781,1037.05297851562,608.541015625,1153.18896484375,553.424987792969,1186.55505371094,526.052001953125,535.200988769531,493.56298828125,602.760986328125,487.528991699219,742.947021484375,476.330993652344,837.138977050781,489.289001464844,872.075012207031,488.826995849609
858,616.036987304688,854.724975585938,678.278991699219,859.278991699219,835.539978027344,860.8740234375,952.721008300781,888.776977539062,999.927978515625,861.60400390625,1108.78295898438,766.793029785156,1176.58898925781,766.211975097656,1313.72399902344,774.002014160156,1412.71301269531,773.900024414062,1457.48498535156,749.367980957031,786.255004882812,623.754028320312,866.317993164062,613.546020507812,1036.66296386719,608.523010253906,1155.0439453125,560.036987304688,1183.40905761719,528.1259765625,535.494018554688,493.864990234375,604.448974609375,488.394012451172,744.6669921875,476.140991210938,839.612976074219,489.221984863281,875.02099609375,485.542999267578
859,616.804992675781,854.184020996094,675.913024902344,859.695007324219,836.372985839844,859.171020507812,951.880981445312,891.710021972656,1000.36401367188,874.030029296875,1106.80200195312,767.322021484375,1173.41003417969,765.254028320312,1311.03002929688,772.130981445312,1409.7939453125,776.127990722656,1461.73706054688,756.763000488281,785.960998535156,625.028991699219,865.908020019531,613.7509765625,1035.42199707031,608.460998535156,1154.79602050781,570.362976074219,1184.57897949219,534.840026855469,535.760009765625,493.752990722656,605.401000976562,488.472991943359,744.778015136719,475.782012939453,842.142028808594,489.066009521484,877.656982421875,504.115997314453
860,615.296997070312,856.2919921875,677.456970214844,860.47900390625,835.507019042969,856.070007324219,950.216979980469,894.361022949219,999.065979003906,884.573974609375,1106.23095703125,767.849975585938,1172.06396484375,765.190979003906,1310.08203125,770.481018066406,1408.5830078125,779.744995117188,1461.82800292969,760.573974609375,785.044982910156,627.351989746094,865.041015625,614.697021484375,1034.46801757812,607.197998046875,1157.34997558594,578.971008300781,1185.50305175781,543.583984375,536.986022949219,492.834014892578,605.219970703125,489.055999755859,744.1669921875,477.368011474609,844.588012695312,488.509002685547,876.698974609375,505.428985595703
861,619.705017089844,858.052978515625,677.877990722656,860.836975097656,834.724975585938,852.643981933594,947.297973632812,895.336975097656,998.689025878906,893.169982910156,1103.90405273438,768.366027832031,1171.78002929688,765.377990722656,1307.50598144531,768.814025878906,1405.34497070312,782.408996582031,1461.81103515625,768.002014160156,785.117980957031,627.935974121094,864.252990722656,617.090026855469,1033.60400390625,605.968994140625,1160.34899902344,582.526977539062,1189.70202636719,549.343994140625,537.583984375,491.575988769531,605.296997070312,489.343994140625,744.107971191406,478.894989013672,840.125,477.56201171875,866.414001464844,497.346984863281
862,619.737976074219,860.549987792969,678.317016601562,861.093994140625,834.466979980469,849.52001953125,946.273986816406,895.497009277344,1000.64501953125,899.882995605469,1102.03002929688,769.085998535156,1170.34497070312,766.570983886719,1306.7900390625,766.530029296875,1404.94494628906,783.843017578125,1458.01794433594,780.468994140625,784.101013183594,630.593017578125,863.507019042969,618.231018066406,1031.09704589844,603.815002441406,1154.67602539062,590.997985839844,NaN,NaN,538.101989746094,490.907012939453,605.375,489.644012451172,744.497985839844,480.364013671875,840.143005371094,472.221008300781,870.299011230469,497.407012939453
863,620.155029296875,861.544006347656,678.034973144531,862.445983886719,835.125,847.734985351562,945.400024414062,895.335998535156,996.890014648438,905.331970214844,1100.55102539062,769.848999023438,1168.86596679688,766.567993164062,1305.72595214844,764.468017578125,1401.19201660156,785.708984375,1460.376953125,789.135009765625,783.776000976562,633.369995117188,862.504028320312,618.945007324219,1030.52600097656,602.190002441406,1155.23205566406,597.867004394531,1192.11694335938,567.752990722656,537.989013671875,490.003997802734,605.825012207031,489.611999511719,745.213989257812,482.851989746094,840.242004394531,466.234985351562,869.663024902344,490.549987792969
