pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y,pt4_cam1_X,pt4_cam1_Y,pt4_cam2_X,pt4_cam2_Y,pt5_cam1_X,pt5_cam1_Y,pt5_cam2_X,pt5_cam2_Y,pt6_cam1_X,pt6_cam1_Y,pt6_cam2_X,pt6_cam2_Y,pt7_cam1_X,pt7_cam1_Y,pt7_cam2_X,pt7_cam2_Y,pt8_cam1_X,pt8_cam1_Y,pt8_cam2_X,pt8_cam2_Y,pt9_cam1_X,pt9_cam1_Y,pt9_cam2_X,pt9_cam2_Y,pt10_cam1_X,pt10_cam1_Y,pt10_cam2_X,pt10_cam2_Y,pt11_cam1_X,pt11_cam1_Y,pt11_cam2_X,pt11_cam2_Y,pt12_cam1_X,pt12_cam1_Y,pt12_cam2_X,pt12_cam2_Y
351.2729,429.8194,351.6419,429.8615,367.7704,460.6543,367.7059,473.8204,181.4833,399.8609,181.5566,399.8455,81.3205,399.6744,81.4290,399.8361,396.5801,389.8520,396.4050,389.4138,251.2828,414.5351,251.6708,414.7365,246.4094,439.7221,246.4745,439.7447,211.3822,407.4547,211.5240,407.4836,206.2923,434.7665,206.6634,434.8982,231.6166,359.5159,231.5284,359.6376,396.4972,409.9002,396.5361,409.4743,342.5809,364.3487,342.4668,350.8378
351.0327,429.5405,351.2163,429.4805,367.0446,460.3389,367.1169,472.5383,181.3999,399.4125,181.1861,399.4061,81.0526,399.4037,81.2235,399.6140,396.4071,389.6953,396.3237,389.3649,251.5232,414.7760,251.3750,414.5289,246.2590,439.4567,246.0307,439.7295,211.2502,407.5258,211.2416,407.9564,206.2930,434.5738,206.1345,434.6595,231.4372,359.3394,231.4720,359.5805,396.0031,409.5498,396.1211,409.4288,342.9270,364.9635,342.9427,352.7361
351.4672,429.4759,351.2872,429.4866,366.2471,459.4445,366.2363,470.5503,181.3550,399.2016,181.3573,399.1765,81.1899,399.6121,81.3011,399.3408,396.1536,389.5409,396.0230,389.4407,251.1518,414.3251,251.2815,414.5748,245.9372,439.2377,246.3030,439.2693,211.1893,407.5602,211.2882,407.3224,206.0716,434.4467,206.1040,434.3708,230.9694,359.2288,230.9856,359.3716,395.9127,409.1639,396.1185,409.1093,343.9804,365.5195,343.9125,354.7736
350.8129,429.2026,351.2646,429.0595,364.9312,458.8330,365.3314,467.9283,180.9614,399.0707,181.0473,399.4880,80.9153,399.3487,80.9158,399.0270,396.1183,389.3294,396.1533,389.2187,250.8630,414.4953,250.9300,414.7183,245.9912,438.9126,245.9534,439.2807,210.8519,407.4043,211.0260,407.3491,205.9200,434.3139,206.1062,434.0908,230.9545,359.0180,231.0999,359.2462,396.0048,409.2405,396.1217,409.2191,344.5846,366.1498,345.0424,357.1347
350.6756,428.9462,350.4806,429.2399,364.0871,457.7779,363.8792,464.7097,180.5440,399.1159,180.5429,398.9623,80.6212,398.9195,80.8084,399.1217,396.0932,388.9800,395.9109,389.0868,250.5860,414.0904,250.7829,414.0470,245.5541,439.0076,245.6545,439.1212,210.7135,407.0923,210.7880,407.3794,205.7811,433.8343,205.7828,434.0213,230.8364,359.1745,230.7727,358.8980,395.8166,409.1631,395.4462,409.1013,346.1486,367.0155,345.9877,360.2336
350.3596,428.8323,350.6255,429.0911,362.4521,457.0602,362.4996,461.1112,180.4645,399.0239,180.3199,398.9935,80.5912,398.7707,80.4330,398.8630,395.1725,388.9532,395.6623,389.0038,250.5219,414.0962,250.3371,414.0422,245.3462,439.0612,245.3444,439.0088,210.7207,407.1018,210.6963,407.1971,205.3952,434.3692,205.6848,433.9192,230.5678,359.3828,230.3437,358.9464,395.4176,409.0224,395.4932,409.0187,347.5171,368.1713,347.4553,363.8547
349.7480,429.0310,349.9999,428.9432,360.7421,455.9166,361.1541,457.5661,180.0529,399.0797,180.1002,398.9340,79.9619,398.7879,80.3793,398.8878,395.0718,389.1306,395.0387,389.1641,250.0732,413.9027,250.3260,414.2426,245.0983,438.7900,245.0351,438.8912,210.2055,406.8806,209.9872,407.0736,204.9775,433.9308,205.2254,433.9851,230.1957,359.0558,230.3445,358.9640,395.1572,409.0323,395.3276,408.7403,348.9492,369.3386,349.0820,367.4060
349.6530,429.1039,350.0622,429.0084,359.2836,454.3285,359.5906,453.7119,180.0563,399.0779,179.6477,399.1210,79.9576,398.9343,79.8885,398.9530,394.7959,388.7923,394.6614,388.7631,250.0064,413.8327,249.8628,414.0575,244.9944,439.0192,244.9643,438.9127,209.9375,406.9506,209.9439,407.1198,204.9291,434.0223,204.8630,434.0703,229.8176,359.0231,230.0410,358.7176,394.7446,408.7885,394.6545,409.0720,350.2322,370.4966,350.4040,371.4709
349.6864,428.7121,349.6949,429.0893,357.6869,453.5155,357.7614,449.9252,179.5585,398.9278,179.5367,399.3209,79.8370,399.2941,79.8916,399.0434,394.5547,389.1593,394.8306,388.9460,249.6491,414.1205,249.4902,413.9606,244.7167,439.1014,244.6146,438.7628,209.7425,407.1761,209.4390,406.7240,204.7586,433.6977,204.8289,433.8646,229.8233,359.4269,229.4645,359.0170,394.5512,408.8347,394.5845,409.0246,351.9556,371.3959,352.2092,374.6850
349.4189,428.8339,349.1506,429.0905,356.5513,452.4317,356.5563,446.5393,179.0703,399.1547,179.6314,398.7006,79.3909,399.1559,79.2210,399.1523,394.3461,389.1662,394.2507,389.1731,249.4279,413.9181,249.6062,414.1897,244.3029,439.0869,244.2529,438.8466,209.0878,407.2295,209.1558,406.8785,204.3593,434.0411,204.4050,434.1513,229.4833,359.2366,229.4593,359.0118,394.4367,408.8504,394.3755,409.2613,353.2936,372.8319,353.3635,378.7060
349.0816,429.0897,349.0003,429.0357,355.0642,451.4645,355.5053,443.6053,179.0214,399.1508,178.9888,398.9845,79.0661,399.0055,79.2602,399.2828,394.0888,389.4615,394.3259,389.3542,249.0495,414.3454,248.9859,414.1311,244.1528,439.1505,244.0916,439.4582,209.0156,407.3460,208.9786,407.1294,204.2908,434.3344,204.2351,433.9786,228.8957,359.2108,228.9848,358.9518,394.3310,409.3649,394.0124,409.1393,354.6636,373.6598,354.9444,381.8871
348.9269,429.1614,348.6236,429.3147,354.0906,450.8381,354.2946,440.3508,178.9971,399.0577,178.8652,399.1793,78.9335,399.4571,78.7388,399.3021,393.7931,389.2506,394.1841,389.3208,249.0278,414.3058,249.0540,414.4214,243.8665,439.2653,243.8164,439.5636,208.8368,407.2564,208.7379,407.1620,203.9586,434.4603,203.9875,434.4583,228.6624,359.5868,228.7745,359.2691,393.9723,409.0867,393.7685,409.2249,355.7164,374.4267,355.8208,384.3053
348.8367,429.2693,348.8421,429.4979,353.2909,449.7336,353.0387,437.8217,178.6125,399.3819,178.5537,399.5140,78.8160,399.5904,78.8902,399.5495,393.8309,389.3727,393.7766,389.4709,248.8688,414.6042,248.6305,414.7444,243.7557,439.3934,243.9744,439.3197,208.6828,407.2143,208.9943,407.4924,203.8157,434.6970,203.7659,434.3567,228.6480,359.5359,228.5781,359.3546,393.5335,409.4454,393.5686,409.5468,356.3661,375.1086,356.7256,387.0639
348.7606,429.4650,349.0136,429.3442,352.5981,449.3332,352.6109,436.3666,178.7031,399.6407,178.7924,399.5169,78.3375,399.8246,78.5611,399.6564,393.6140,389.4773,393.7050,389.5524,248.5931,414.5168,248.6072,414.4110,243.4533,439.7733,243.5351,439.8371,208.5999,407.6073,208.4111,407.7045,203.3650,434.3522,203.6821,434.9215,228.6253,359.7846,228.7662,359.4960,393.6495,409.5820,393.7662,409.5877,357.4675,375.5848,357.4969,388.4899
348.2987,429.9234,348.7947,429.7764,352.1678,449.3013,352.0691,435.3147,178.3434,400.2869,178.7569,399.7379,78.5110,399.6056,78.7213,399.7990,393.4165,389.4981,393.4341,389.9612,248.4429,414.7089,248.8657,414.9515,243.5963,439.7935,243.5342,439.9920,208.4574,407.4941,208.3943,407.8616,203.5402,434.6583,203.3951,434.5570,228.6117,359.7897,228.4219,359.9900,393.8526,409.8638,393.8492,409.7166,357.7554,375.5195,357.6243,389.6700
348.4610,430.1732,348.8200,429.8407,352.2590,449.2548,351.7299,435.0961,178.3110,399.9549,178.5635,400.2022,78.7811,399.8731,78.5809,399.9258,393.3656,390.1675,393.5850,389.8420,248.5378,414.7694,248.3947,414.7330,243.5274,440.0173,243.3946,439.9371,208.2393,407.8374,208.5499,408.0235,203.4984,435.0533,203.5224,434.9729,228.6102,360.0999,228.6923,360.1369,393.5275,409.6907,393.4226,410.1349,358.1375,376.0719,358.4111,390.0739
348.6275,430.0818,348.6218,430.1757,352.0861,448.9046,352.2395,435.2149,178.6624,400.2927,178.6108,400.1621,78.3970,400.1550,78.7323,400.1236,393.2321,390.1228,393.6546,390.2384,248.6655,415.3330,248.7808,415.2931,243.4272,439.9363,243.5439,440.1313,208.0949,408.1862,208.3737,408.3471,203.4005,435.2618,203.3662,435.2030,228.5207,360.1781,228.6293,360.1129,393.7777,409.9741,393.3055,410.3028,357.6246,376.1113,357.9792,389.7187
348.5129,430.7424,348.7351,430.3511,352.5707,449.3398,352.9680,436.3039,178.6233,400.2147,178.8536,400.2773,78.3149,400.2311,78.4710,400.4520,393.6675,390.0993,393.7652,390.4210,248.7290,415.6099,248.8094,415.5577,243.6791,440.3736,243.6132,440.5683,208.5652,408.2158,208.5458,408.2592,203.3249,435.2455,203.5028,435.3803,228.6117,360.4348,228.6277,360.6736,393.7317,410.4302,393.6097,410.0693,357.6141,375.6410,357.6662,388.6132
348.6073,430.5580,348.8882,430.4486,353.2461,449.4665,353.0824,438.2724,178.6992,400.4166,178.7437,400.6214,78.8062,400.6035,78.9881,400.6082,393.7551,390.4602,393.5398,390.4446,248.6631,415.4395,248.7370,415.7000,243.7441,440.6350,243.3729,440.3930,208.7324,408.6245,208.6762,408.5479,203.7916,435.3425,203.9332,435.4090,228.6502,360.7336,228.7806,360.3708,393.8809,410.2379,393.5782,410.8552,356.9003,375.0490,356.6796,386.7454
348.4690,430.8338,348.7606,430.7770,354.2302,450.7082,354.1500,440.2689,178.9876,400.5097,178.8961,400.8176,78.7922,400.6091,78.7950,400.4218,393.6717,390.5225,394.1913,390.7294,248.9243,415.8407,248.7225,415.5767,243.7741,440.7745,244.2665,440.5147,208.9531,408.6511,209.0130,408.5093,203.7187,435.4805,203.9431,435.7079,228.8580,360.7648,228.8009,360.6473,393.8362,410.3548,393.9642,410.8064,355.8065,374.2305,355.5373,384.4610
349.0936,430.8631,349.1522,430.7593,355.5610,451.5692,355.2240,443.3515,179.2683,400.9094,179.2021,400.7713,78.9398,400.9142,79.2018,401.0496,394.0103,390.8016,394.0715,391.1115,249.2505,415.7417,249.2002,415.8342,244.4429,440.8778,244.0390,440.7850,209.0585,408.9430,209.0189,408.6051,204.2054,435.8543,203.9732,435.8038,229.0255,360.9293,229.1092,360.8497,394.0641,410.9810,394.3875,410.6526,354.4375,373.4787,354.6514,381.7210
349.3453,430.9082,349.3953,430.5916,356.2937,452.6119,356.5876,446.7183,179.3265,400.4710,179.5121,400.8563,79.5024,400.8257,79.4219,400.9153,394.3898,391.0318,394.3730,390.9204,249.2364,415.9723,249.3058,415.9486,244.1827,441.0264,244.4551,441.1124,209.2682,409.0693,209.2451,409.0525,204.3921,435.9669,204.4462,436.0632,229.5385,360.8542,229.3957,361.0323,394.3607,410.9744,394.3635,410.9717,353.5775,372.4584,353.5411,378.7961
349.5211,430.9949,349.6569,431.0483,358.2273,453.3468,357.9705,450.0782,179.7361,400.9260,179.6574,401.1536,79.5998,401.0712,79.6670,400.9771,394.6065,391.0093,394.5083,391.0082,249.6694,415.8137,249.6884,416.0064,244.6633,441.1585,244.9696,441.1232,210.0351,408.8910,209.7317,408.7627,204.4507,435.9984,204.5645,435.9793,229.4305,361.0295,229.4873,360.8651,394.6423,410.9069,394.7339,410.7606,351.8919,371.4682,351.9965,375.0769
349.7834,431.0619,349.7174,430.7161,359.5745,454.3774,359.6252,453.8037,179.9616,401.0582,179.8779,400.9159,80.1037,401.2062,79.8559,400.9509,394.5384,391.0213,394.9690,391.0091,249.9274,416.0386,249.7710,416.1981,245.0445,440.8147,244.6979,441.0615,209.8811,409.1853,209.8129,408.9337,204.8848,435.9268,204.7257,435.9222,229.7706,360.9534,229.9858,361.0152,394.8381,411.1328,394.8995,411.2448,350.3420,370.5158,350.2452,371.4518
350.4490,430.8294,350.3670,431.0043,360.7227,455.5192,361.0213,457.4530,180.0939,400.9924,180.1989,400.9873,80.2206,400.7607,80.3163,400.9055,395.2950,391.1443,395.3023,391.2216,250.1225,416.1137,250.0565,415.9847,245.2168,441.0656,245.1404,441.1000,210.1571,408.9111,210.2971,409.0361,205.0638,435.9735,205.4224,435.9601,230.3314,361.2075,230.1574,361.2660,395.0053,411.4736,394.8818,410.9930,348.8371,369.2803,349.0275,367.2266
350.7039,430.7819,350.7292,430.8611,362.6553,456.9671,362.9513,461.2829,180.5023,400.6955,180.2789,400.7149,80.4089,400.8599,80.4897,400.9199,395.4348,391.1328,395.2353,391.2945,250.3745,415.9749,250.7892,416.0459,245.6834,440.9430,245.2592,441.3004,210.5874,408.9082,210.3205,409.1110,205.5715,435.9287,205.5174,436.0864,230.9054,361.0900,230.5069,360.7882,395.4266,410.6477,395.3913,410.7200,347.2651,367.8654,347.4903,363.4064
350.7343,431.0001,350.9408,430.9135,363.8564,457.6375,363.6710,464.8887,180.6989,400.8136,180.7369,400.8928,80.7547,400.6998,81.0104,400.5854,395.7689,391.1086,395.8115,390.7759,250.9587,415.9785,250.6440,415.7837,245.5596,440.6514,245.5771,441.0682,210.5263,409.0848,210.9096,409.1253,205.8599,435.7934,205.5979,435.6115,231.1752,360.7650,230.8161,361.1109,395.9122,410.8678,395.6362,410.9072,346.2346,367.1541,346.2154,360.5258
351.0579,431.0119,350.8966,430.9497,365.1330,458.8265,365.0840,467.8522,180.9199,400.9160,181.2077,400.6523,80.7150,400.7705,81.0473,400.4964,395.7812,390.7702,395.8362,390.7825,250.9618,415.8874,250.7407,415.8433,245.9231,441.1061,245.9873,440.6574,210.9743,409.0494,211.2849,408.7597,206.0720,435.9214,206.0885,435.9537,230.8403,360.7149,230.7766,360.7028,395.9492,410.3887,395.8694,410.8909,344.7720,366.3152,344.6182,357.3766
350.9149,430.3764,351.0704,430.4598,366.5370,459.5133,366.1750,470.4057,181.2266,400.4221,181.1829,400.5768,81.0626,400.6872,81.1797,400.4220,396.0740,390.7014,396.2302,390.6975,251.3029,415.4380,251.1950,415.5233,246.1675,440.4896,246.1250,440.7661,211.3550,408.3995,210.9911,408.7856,206.0389,435.8380,206.3768,435.6531,230.9394,360.6455,231.1105,360.8772,396.4403,410.7927,396.1313,410.4409,344.0274,365.5392,343.7319,354.6162
351.2377,430.2070,351.4372,430.2397,367.0249,460.1296,366.9686,472.4844,181.0998,400.4018,181.3810,400.5956,81.2780,400.6922,81.3738,400.8268,396.1066,390.7083,396.1905,390.6492,251.4707,415.5707,251.2435,415.6709,246.3020,440.5012,246.4686,440.6696,211.1968,408.6981,211.2989,408.2613,206.1654,435.4204,206.2694,435.5263,231.2192,360.5711,231.6356,360.4928,396.2417,410.4716,396.0751,410.3179,342.7988,364.8160,343.0964,352.5711
351.3815,430.5566,351.5516,430.3328,367.1985,460.6949,367.9658,473.8727,181.6397,400.3693,181.4841,400.2436,81.5283,400.0892,81.4976,400.3995,396.6926,390.3351,396.4455,390.2002,251.6223,415.5210,251.4023,415.5112,246.5510,440.2916,246.3878,440.3901,211.4623,408.1692,211.5620,408.3806,206.4908,435.2003,206.2432,435.1449,231.5566,360.4655,231.5060,360.0810,396.6892,410.1923,396.4147,410.2711,342.4096,364.3582,342.4684,351.0079
351.3950,430.1810,351.5815,430.0153,367.7302,460.8028,367.6932,474.8735,181.8394,400.0687,181.4155,400.3233,81.6381,400.0279,81.6451,400.0715,396.6287,390.0918,396.3277,389.8786,251.4258,415.2536,251.5031,414.9295,246.4247,440.2017,246.4229,440.0640,211.0905,407.9415,211.2362,408.0726,206.6967,435.0501,206.4569,435.0954,231.4029,360.5662,231.4862,360.3667,396.6611,410.0294,396.7374,410.2646,341.9781,363.9969,341.9215,350.1377
351.5359,429.9086,351.3556,430.0613,367.9807,460.9808,367.8600,475.2322,181.4305,399.9865,181.4832,400.0138,81.6223,400.0558,81.5389,400.2444,396.4679,390.0823,396.4843,389.8210,251.4444,414.7135,251.2356,414.8344,246.4458,440.0703,246.4449,439.9568,211.6166,407.8935,211.5291,407.8342,206.4593,434.6919,206.4211,435.3887,231.4894,359.7929,231.4841,359.8657,396.7634,410.0284,396.5759,409.9347,341.8004,363.9987,342.0580,350.0997
351.4917,429.7806,351.7708,429.9481,367.4040,460.7900,367.9408,474.2469,181.3959,399.9626,181.6680,399.7516,81.3718,399.9442,81.4888,399.7396,396.6009,389.8663,396.4121,389.8311,251.5237,414.7932,251.4666,414.6714,246.6834,439.8108,246.5268,439.7237,211.2171,407.6510,211.1781,407.5990,206.5559,434.7022,206.4827,434.8172,231.6685,359.5087,231.5007,359.4896,396.6330,409.7639,396.8515,409.6231,342.2936,364.1154,342.2885,350.6082
351.6020,429.5875,351.1488,429.8123,367.3088,460.4084,367.1405,472.9331,181.1659,399.3328,181.4161,399.8159,80.9894,399.5910,81.3306,399.6978,396.1568,389.5671,396.2738,389.5990,251.2877,414.3629,251.3069,414.5465,246.1420,439.7200,246.3392,439.4211,211.2827,407.4453,211.1923,407.7055,206.4212,434.7200,206.2348,434.3621,231.2765,359.5677,231.5305,359.5356,396.1940,409.3732,396.1859,409.7308,342.8466,364.6875,342.6464,351.7673
351.1507,429.5486,351.4820,429.1845,366.3491,459.9157,366.4983,471.0573,181.0888,399.4043,181.2309,399.4452,81.1466,399.5092,81.5495,399.6989,396.2462,389.5067,396.2805,389.3464,251.0890,414.1875,250.9989,414.4568,246.2253,439.3756,246.2737,439.5649,211.3343,407.3525,211.1972,407.5020,206.5228,434.3019,206.5024,434.6043,231.2630,359.5068,231.5914,359.3979,396.2010,409.2287,396.1886,409.3854,343.5238,364.9402,343.6439,353.8309
351.2323,429.5531,351.1232,429.1425,365.4276,459.0061,365.3844,468.5655,181.0996,399.4682,180.9476,399.2602,80.8056,399.2171,81.2992,399.6286,396.0390,389.2578,396.0046,389.2076,251.0695,414.3295,251.0222,414.1801,245.8236,439.2933,245.8834,439.2596,210.8885,407.2063,210.9860,407.2268,206.3165,434.4494,206.1599,434.1356,231.1171,359.2807,231.0651,359.3037,396.4077,409.2066,396.0342,409.3012,344.5273,366.0388,344.5481,356.2363
350.5325,429.1567,350.8354,429.2093,364.0382,458.1066,364.1403,465.5676,180.8556,398.9833,180.8064,399.1621,80.9688,399.1762,80.9548,399.3229,395.9896,389.3556,395.5045,388.9787,250.7595,414.1300,250.7970,414.1588,245.7046,439.1487,245.6170,438.9441,210.9260,407.2340,210.8762,407.3428,205.9998,433.7756,205.9869,434.2721,231.0149,359.3480,230.8128,359.0729,395.7377,409.6397,395.7183,409.0886,345.8330,366.8534,345.7518,359.1941
350.8458,429.0415,350.7037,429.2021,362.7947,457.3485,362.8621,462.4776,180.4851,399.2602,180.8600,399.2281,80.2043,398.9569,80.2410,398.9596,395.4422,389.0745,395.7194,389.2351,250.5951,414.1677,250.6481,414.0016,245.4129,438.8845,245.3655,439.1298,210.6005,407.0578,210.5265,407.3060,205.4150,433.7020,205.5114,434.2906,230.3493,358.8913,230.3326,359.1760,395.5050,408.9067,395.7402,408.9025,347.1263,367.6995,347.0107,362.7332
350.4660,429.1240,350.4485,428.9671,361.8534,455.8834,361.7283,458.9105,180.4381,398.8142,180.1071,399.0650,80.1250,398.7879,80.2532,398.8329,394.9268,389.1232,395.2958,388.8817,250.4821,414.0796,250.3620,414.0614,245.3586,439.3109,245.0332,438.9972,210.3001,407.1734,210.1944,407.2068,205.0919,434.0292,205.3019,434.0997,230.3099,359.1484,230.3385,359.0197,395.2092,409.1365,395.4614,409.2871,348.5763,368.5839,348.6926,365.9551
349.8760,429.1998,349.9680,428.9480,360.2262,455.0507,359.5939,454.8836,180.1666,399.0450,180.0354,398.8315,80.1263,399.1263,80.1961,399.1449,394.8315,388.9086,394.9807,388.9994,249.8093,413.9795,250.3191,414.1005,245.0346,439.1856,244.9529,438.9496,209.9962,406.8940,210.0851,406.9321,205.1490,434.0206,205.0632,434.1631,229.8601,358.9412,230.0821,359.0396,394.9922,408.9956,395.1624,409.1780,350.1571,370.0626,350.0007,370.1233
349.6469,429.2835,349.5574,428.8915,358.4537,453.8195,358.5348,451.3031,179.7321,398.8561,179.6940,398.8055,79.6962,398.8414,79.7671,398.9087,394.7250,389.0101,394.5228,389.0253,249.8973,414.1174,249.7175,414.1094,244.6075,439.2193,244.6907,438.9731,209.6162,407.0270,209.5047,406.6424,204.7920,433.7330,204.5475,433.9269,229.6801,359.0104,229.6984,359.0593,394.6239,409.3281,394.7320,409.0847,351.6682,370.9991,351.4669,373.7629
349.4080,429.1287,349.4277,429.0229,356.9147,453.1242,357.1371,447.8775,179.6679,399.0140,179.5035,399.1682,79.3771,399.1453,79.4628,398.9323,394.2470,389.0287,394.5814,389.2046,249.2389,414.2570,249.5266,414.2477,244.4264,439.2497,244.5414,438.9513,209.3227,407.0646,209.2667,407.1928,204.3354,434.0466,204.3487,434.1093,229.3081,358.9416,229.2503,358.9804,394.5845,409.1496,394.8144,409.0026,353.0208,372.1747,352.9784,377.4341
349.1355,429.1498,349.3268,428.9027,355.7888,451.7944,355.4394,444.2284,179.2775,399.1346,179.2169,398.8381,79.2889,399.2341,79.5660,398.9709,394.2060,389.1931,394.4419,389.0692,249.3280,414.2047,249.1726,413.8679,244.1521,439.4315,244.2523,439.0927,208.9749,407.2388,208.9968,407.2172,204.2644,434.1187,204.0765,434.1469,229.2134,359.1474,229.2771,359.1376,394.1192,409.1398,394.2130,409.1858,354.1936,373.1425,354.4600,380.7597
349.0383,429.2281,349.1410,429.2553,354.4624,450.7341,354.4795,441.4569,178.9323,399.0381,179.0723,399.2525,78.7991,399.4904,79.0528,399.3181,393.9123,389.2845,394.1371,389.1110,249.1076,414.2825,249.2451,414.4713,244.0094,439.0252,243.6475,439.3367,209.0060,407.3172,209.1544,407.4493,203.9884,434.0718,204.0829,434.2193,229.0034,359.2145,229.0814,359.1663,393.7722,409.2091,394.0249,409.1897,355.2595,374.1451,355.6261,383.5009
349.0320,429.0800,348.6168,429.4137,353.5069,450.3560,353.5640,438.7049,178.6489,399.1334,179.0368,399.2591,78.9013,399.4757,78.7913,399.3142,393.5897,389.5240,393.2388,389.4573,248.8120,414.3465,248.7554,414.2617,243.7854,439.4823,243.8409,439.3480,208.7782,407.3180,208.8981,407.5701,203.6937,434.4645,203.7355,434.5807,228.9324,359.2530,228.5954,359.4375,394.0768,409.4082,393.9421,409.3859,356.6386,374.8433,356.4428,385.9368
349.0243,429.6304,348.7630,429.5143,352.7426,449.4287,352.9062,436.8949,178.5857,399.5242,178.6368,399.6601,78.7428,399.5318,78.7654,399.7178,393.7925,389.6332,393.1705,389.5660,248.7561,414.5698,248.5931,414.6706,243.6266,439.6672,243.8791,439.7942,208.7495,407.7331,208.7975,407.4927,203.3657,434.4084,203.6690,434.7053,228.8292,359.4714,228.6915,359.5702,393.4343,409.4650,393.6542,409.8337,357.2109,375.5671,357.1139,388.2240
348.4472,429.6725,348.5645,429.9958,352.5505,449.2727,352.3449,435.6959,178.6688,399.7620,178.6947,399.8250,78.6183,399.7617,78.7731,399.8653,393.6297,389.5703,393.3247,389.6528,248.6543,414.7892,248.6809,414.6880,243.6884,439.6777,243.8221,439.7752,208.2639,407.6481,208.5640,407.8726,203.5039,434.6107,203.7069,434.5015,228.4441,359.7028,228.4931,359.8126,393.6810,409.7485,393.4631,409.7598,357.6178,375.7799,357.7216,389.2414
348.4794,430.0569,348.3564,429.8342,352.2145,449.0001,351.9749,434.9428,178.4710,399.5972,178.5877,399.8496,78.4588,399.9655,78.7110,399.6839,393.5595,389.8068,393.6229,390.1366,248.4441,414.9743,248.5763,414.9022,243.4804,440.0065,243.5259,439.9157,208.5828,408.0646,208.4097,407.5761,203.9368,434.8792,203.4585,434.8955,228.5142,359.7734,228.5280,359.9357,393.4045,409.9818,393.4510,410.1087,358.1556,376.1241,358.1587,389.7629
348.5772,430.1653,348.4779,429.8191,352.1745,449.1143,351.9147,435.1254,178.6608,400.0199,178.5377,400.3531,78.5194,400.1200,78.7177,400.1059,393.3810,390.1109,393.5770,390.0362,248.4657,415.1326,248.2893,415.2752,243.4382,440.0820,243.2366,440.1154,208.4943,407.9893,208.6217,408.2532,203.6384,434.9862,203.1702,435.1875,228.5615,360.2323,228.3252,360.2025,393.2760,410.1299,393.5779,409.9638,357.8664,376.0688,358.1807,390.1037
348.8088,430.4591,348.7295,430.0424,352.2897,449.3535,352.2085,435.8363,178.2655,400.1670,178.6627,400.1933,78.8017,400.1837,78.5295,400.1918,393.8476,390.2780,393.6154,390.2954,248.4745,415.0246,248.4010,415.5043,243.8442,440.2637,243.5469,440.5126,208.5395,408.5184,208.5013,408.0652,203.5554,435.2379,203.5909,435.3102,228.4347,360.1860,228.3632,360.3573,393.4117,410.4689,393.4500,410.4764,357.5845,375.7698,357.4078,389.0293
348.8773,430.2776,348.3940,430.7474,352.7238,450.0114,353.1186,437.3131,178.8517,400.5615,178.7100,400.2446,78.7287,400.5921,78.6683,400.2477,393.7005,390.3869,393.7185,390.3518,248.6043,415.9111,248.8192,415.5212,243.6272,440.6844,243.5103,440.4879,209.0251,408.6163,208.5163,408.4461,203.6672,435.3275,203.8475,435.5125,228.6992,360.2836,228.7830,360.3790,393.8490,410.2071,393.4953,410.5104,357.0946,375.1430,356.9830,387.4611
348.9978,430.4925,349.0497,430.9916,354.0091,450.4322,353.6257,439.5143,178.8157,400.3876,178.6071,400.7283,78.8751,400.6095,78.7422,400.8912,394.0198,390.6900,394.2659,390.7280,248.6502,415.5424,248.7564,415.4895,243.8544,440.6636,243.9797,440.8252,208.7238,408.7780,208.5758,408.4737,203.9047,435.5801,203.8904,435.6405,229.0978,360.5772,228.6600,360.5136,393.7725,410.5068,393.6416,410.4950,356.2322,374.4631,356.1140,385.6833
348.9103,430.9669,349.0838,430.8659,354.9131,451.1603,355.1329,442.2411,179.0432,401.0301,178.8574,400.8397,78.8387,400.8719,79.1113,401.1098,394.0962,390.7112,394.0021,390.6349,249.0854,415.7260,249.1100,415.5707,244.2145,440.7052,244.1179,440.5979,208.9974,408.5841,209.1200,408.8608,204.1189,435.5389,204.1670,435.4535,228.9907,360.7369,229.1714,361.0579,393.9183,410.7834,394.0550,410.8081,355.1439,373.9537,355.0564,382.6333
349.4970,430.8822,349.3654,430.8337,355.7997,452.0956,356.1508,445.6140,179.3798,400.7578,179.1921,401.1617,79.4026,400.9076,79.0147,400.9215,394.1446,390.8036,394.3135,391.1034,249.1561,415.6159,249.4709,415.9342,244.2292,440.8821,244.2983,440.8969,208.9690,408.8708,209.1806,408.7260,204.1906,435.8591,204.1944,435.6504,229.2633,360.9114,229.1596,360.9445,394.5071,410.6476,394.3323,410.9036,353.9080,372.9442,353.7708,379.6302
349.8918,430.7972,349.5978,431.0086,357.4873,453.1863,357.7259,449.0194,179.5641,400.7650,179.5519,400.9240,79.5543,400.7488,79.2405,400.7126,394.6992,390.8690,394.4750,390.7926,249.5094,415.9253,249.5811,416.0992,244.6999,440.9813,244.3943,440.9984,209.4958,409.3382,209.6230,408.9854,204.4307,436.0410,204.5685,435.8635,229.6559,360.9547,229.4140,360.9435,394.4977,410.9037,394.5299,410.9005,352.3881,371.8402,352.5081,376.3537
