pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y,pt4_cam1_X,pt4_cam1_Y,pt4_cam2_X,pt4_cam2_Y,pt5_cam1_X,pt5_cam1_Y,pt5_cam2_X,pt5_cam2_Y,pt6_cam1_X,pt6_cam1_Y,pt6_cam2_X,pt6_cam2_Y,pt7_cam1_X,pt7_cam1_Y,pt7_cam2_X,pt7_cam2_Y,pt8_cam1_X,pt8_cam1_Y,pt8_cam2_X,pt8_cam2_Y,pt9_cam1_X,pt9_cam1_Y,pt9_cam2_X,pt9_cam2_Y,pt10_cam1_X,pt10_cam1_Y,pt10_cam2_X,pt10_cam2_Y,pt11_cam1_X,pt11_cam1_Y,pt11_cam2_X,pt11_cam2_Y,pt12_cam1_X,pt12_cam1_Y,pt12_cam2_X,pt12_cam2_Y
351.6379,429.6400,351.5182,429.6549,367.6798,460.8208,367.7587,473.8071,181.3770,399.7729,181.5877,399.6638,81.2214,399.7635,81.4150,399.6770,396.4410,389.8051,396.5010,389.6160,251.4061,414.6940,251.2541,414.6605,246.3591,439.5302,246.3811,439.7679,211.4967,407.4077,211.5967,407.5473,206.7510,434.6477,206.5518,434.7178,231.3571,359.6132,231.5053,359.6763,396.4687,409.6709,396.4687,409.9690,357.5062,375.7202,357.5010,389.3401
351.3928,429.4005,351.3635,429.5285,367.1920,460.3845,366.8511,472.6254,181.1870,399.6073,181.2676,399.7656,81.2006,399.5934,81.1661,399.6661,396.2952,389.5725,396.1485,389.4310,251.5219,414.3110,251.3941,414.5878,246.2342,439.4171,246.3909,439.2894,211.3158,407.6073,211.1790,407.6305,206.1841,434.5251,206.1959,434.8090,231.2520,359.5015,231.2043,359.3719,396.1958,409.6116,396.2199,409.5712,357.0477,375.1695,356.9707,387.5231
351.2747,429.4296,351.1389,429.2171,366.2602,459.8037,366.1485,470.4138,180.8835,399.7080,181.1190,399.2987,81.4650,399.2033,81.1532,399.4005,396.2555,389.2581,396.1335,389.5363,250.9063,414.6911,251.2976,414.2939,246.0473,439.1150,246.0763,438.9604,211.2845,407.2578,211.2015,407.2315,206.1906,434.4704,206.2983,434.3020,231.2013,359.2683,231.0906,359.5551,396.0372,409.4259,396.0620,409.5219,356.3726,374.9293,356.1753,385.4583
351.0118,429.1158,350.8445,429.3094,364.9617,458.8927,365.0900,467.6061,180.9612,399.1669,180.9078,399.5593,80.9121,399.1304,81.0582,399.1744,395.8902,389.3894,395.8266,389.1583,250.9268,413.9718,250.8708,414.2245,245.8196,438.9725,246.0554,439.3025,210.6737,407.0365,211.1975,407.1605,205.8152,434.0609,205.8186,434.1110,230.9963,359.4799,231.0869,359.3016,395.8714,409.0973,395.8408,408.9391,355.0757,374.1012,354.9405,382.7242
350.5607,429.0973,350.8353,429.2454,363.4533,457.8091,363.7597,464.7001,180.8378,398.9347,180.8721,399.1097,80.4368,398.9081,80.6363,398.9684,395.7407,388.8959,395.6914,388.9898,250.6869,413.9359,250.3629,414.2105,245.9708,439.1566,245.7711,439.1493,210.8102,406.8852,210.5158,407.0047,205.6634,433.9480,205.6125,434.3641,230.9125,358.8499,230.6867,359.2686,395.6914,409.2005,395.6888,409.1361,353.5805,373.2303,353.9467,379.4776
350.3261,429.3025,350.5256,428.8654,362.4901,456.7503,362.2860,461.2279,180.5683,399.0826,180.3482,399.0841,80.6242,398.9451,80.5044,399.0440,395.3499,389.3288,395.5674,388.9992,250.7095,414.1064,250.7591,413.8011,245.3270,439.0120,245.3671,438.8798,210.4075,406.6788,210.3727,407.0737,205.4802,433.9423,205.4351,434.0086,230.6352,359.1315,230.1979,359.1591,395.4373,409.2726,395.5991,409.1920,352.5469,371.7084,352.5752,376.1923
350.1797,429.0532,350.2484,428.9051,360.9976,455.5682,361.0273,457.6462,180.2585,398.9089,179.8654,398.9404,80.0197,399.1327,80.3981,399.1212,394.8477,389.1987,395.4080,388.9381,250.0951,414.4572,250.2847,414.0614,245.1518,438.9910,245.0156,438.8789,210.1900,406.9638,210.0577,407.1131,205.2004,434.0891,205.1387,434.3910,230.2042,359.0707,230.1979,359.3796,394.8785,408.9722,394.9559,409.0458,350.6899,370.8131,350.7421,372.6244
349.7300,428.9943,349.8165,429.0927,359.4524,454.6253,359.5591,453.5596,179.9035,399.0771,179.7600,399.1472,79.4763,398.9628,79.9842,398.7092,394.8013,388.8905,395.0599,389.0458,249.7852,414.0656,250.0407,413.9256,245.0659,438.9813,244.8193,438.9363,210.0413,407.1599,209.9331,406.7347,204.8728,433.9736,204.6864,433.7319,230.0433,358.8636,229.9435,359.1432,395.1663,409.0375,395.1101,408.8986,349.4394,369.6672,349.3865,368.8609
349.3233,428.6544,349.9270,429.0017,358.1420,453.2997,358.1333,449.8870,179.4532,399.0886,179.5518,398.8850,79.4414,399.0701,79.4920,399.3094,394.7487,389.0478,394.5658,389.0740,249.6960,414.1223,249.5179,414.0971,244.5118,439.1426,244.6537,439.1770,209.6301,406.8821,209.8147,407.0021,204.6304,433.9288,204.4308,433.8495,229.7434,358.7423,229.6396,359.0818,394.5733,409.2774,394.7162,409.0935,347.6782,368.2837,347.7617,364.9077
349.4660,429.0228,349.1736,429.0506,356.5719,452.3433,356.5376,446.1558,179.4524,399.1550,179.2780,399.2357,79.2792,398.8336,79.3531,398.8490,394.1999,388.9237,394.3513,389.1096,249.3956,414.1665,249.4653,413.9139,244.1313,438.8816,244.4549,439.1377,209.4839,407.1064,209.5920,406.8876,204.3111,433.8800,204.3979,434.0645,229.3338,358.9278,229.2994,359.3000,394.4162,409.0673,394.3745,409.1814,346.7960,367.6733,346.4603,361.5674
349.0761,429.2936,349.2570,428.9730,355.2382,451.4493,355.0795,443.1752,179.0949,399.0884,179.1185,399.2905,79.1332,399.3503,78.8721,399.2609,394.4731,389.1269,394.0139,389.2623,249.2329,414.1474,249.0906,414.1380,244.0840,439.3297,244.1707,439.1540,209.0546,407.0758,209.1751,407.2366,204.2531,434.2594,204.3142,434.1350,229.0730,359.1181,229.3716,359.1088,394.2572,409.5086,394.3107,409.2721,345.2894,366.2760,345.4145,358.1718
348.7039,428.9080,348.9601,429.5260,354.4837,450.7112,354.3880,440.4752,178.7594,399.2097,178.9226,399.3236,78.9528,399.3866,78.9708,399.1066,394.0718,389.1639,393.9584,389.1998,248.8956,414.1343,248.9271,414.2534,244.0060,439.2334,244.0341,439.4409,208.7813,407.2867,209.0125,407.2737,203.8145,434.4619,204.0370,434.4704,228.8223,359.5743,228.7173,359.3141,393.7322,409.3425,394.0179,409.4799,343.9540,365.6169,344.3459,355.5206
348.5004,429.6996,348.6790,429.4260,353.2163,450.0413,353.0309,437.9721,178.7070,399.3750,179.1144,399.3555,78.7625,399.4432,78.7321,399.3779,393.7828,389.3965,393.9300,389.5227,248.6787,414.5095,248.9541,414.3374,243.5628,439.5528,243.7225,439.5186,208.4793,407.3848,208.5772,407.4960,203.6465,434.2987,203.5359,434.5810,228.9237,359.3692,228.6442,359.5009,393.8083,409.4435,393.8198,409.3709,343.2655,364.7605,343.2958,352.9318
348.9168,429.8244,348.4864,429.3396,352.7832,449.5144,352.2024,436.3427,178.4933,399.7987,178.6255,399.6740,78.5637,399.6936,78.5292,399.6778,393.7748,389.3613,393.5687,389.7098,248.6540,414.4608,248.6487,414.6391,243.4847,439.5335,243.7465,439.6539,208.5764,407.6480,208.7037,407.4833,203.4813,434.4757,203.2817,435.1852,228.2753,359.6847,228.6721,359.5920,393.7217,409.6694,393.6130,409.6625,342.4020,364.3974,342.4058,351.3612
348.6602,429.7483,348.6878,430.0704,352.0279,449.0903,352.2229,435.4264,178.5943,399.9902,178.6142,399.8439,78.5730,399.7880,78.3572,399.8337,393.6356,389.8321,393.5680,389.9956,248.6131,415.0695,248.6291,414.6889,243.3078,439.8566,243.5117,439.5295,208.3074,408.0459,208.8052,407.5934,203.6568,434.6819,203.7702,435.2388,228.5973,359.7189,228.4318,359.9010,393.4604,409.9145,393.5726,409.6934,342.3424,363.9789,342.0355,350.2122
348.5748,430.1046,348.4260,430.1075,351.9716,448.7842,351.8312,434.8287,178.5362,400.1024,178.4962,400.0267,78.5365,399.9736,78.3293,399.7111,393.3622,390.2205,393.3582,389.9992,248.3613,414.9882,248.3372,415.2455,243.3158,440.0869,243.3166,440.2198,208.3739,407.7911,208.3338,407.8847,203.2041,434.7481,203.3559,434.7887,228.5240,359.8395,228.5347,360.0981,393.7023,410.4043,393.4238,409.9329,341.7579,363.9532,342.0840,349.8933
348.5486,430.0522,348.3649,429.9406,352.1580,449.0930,351.9993,435.3258,178.4054,400.1530,178.2503,400.1944,78.3880,399.9142,78.6419,400.3525,393.7985,390.3057,393.7643,390.1193,248.4792,415.2236,248.5806,415.3210,243.5901,440.1614,243.3327,440.2716,208.7599,408.2545,208.6861,408.2290,203.8114,434.9927,203.5241,435.2030,228.6416,359.9494,228.5960,359.9808,393.4798,410.1368,393.7630,410.2343,342.1134,363.8486,342.2405,350.2260
348.6203,430.6512,348.5817,430.2107,352.6270,449.5494,352.6069,436.6543,178.7599,400.1548,178.6917,400.2685,78.9467,400.6219,78.8988,400.6857,393.6714,390.2384,393.7051,390.0316,248.9124,415.8425,248.7771,415.2393,243.6825,440.3916,243.4488,440.2897,208.5296,408.0824,208.6987,408.4223,203.6496,435.3790,203.7091,435.5025,228.6048,360.3441,228.5097,360.1917,393.4556,410.5237,393.7852,410.3485,342.5561,364.5024,342.5699,351.4656
348.5254,430.4516,348.7102,430.4504,353.1586,449.9724,353.1147,437.9633,178.8966,400.3657,178.6903,400.6780,78.7681,400.8501,78.7117,400.6569,393.5368,390.5755,393.8166,390.7343,248.5057,415.6685,248.8468,415.2659,243.5143,440.3360,243.8142,440.6480,208.8688,408.2849,208.8108,408.3018,203.4747,435.5932,203.8496,435.2575,228.8259,360.7639,228.8387,360.5432,393.5972,410.4021,393.6082,410.6841,343.4908,364.7946,343.1795,352.9450
348.8785,430.7866,348.7547,430.3954,354.2786,451.0176,354.1528,440.4041,178.8233,400.6162,179.0933,400.7083,78.9746,400.4258,78.9180,400.7490,394.0009,390.7690,393.7616,390.6922,248.7385,415.6041,248.8531,415.7069,243.8163,440.7369,243.6607,440.6753,209.0096,408.6472,209.0033,408.7224,204.2174,435.5300,203.7927,435.5567,228.8338,360.8046,228.9291,360.6028,393.9175,410.7679,393.7799,410.5405,344.2228,365.5981,344.3747,355.3500
349.0018,430.7438,348.8241,430.7805,355.4033,451.4926,355.3381,443.1712,178.9903,400.8215,179.1413,400.9446,79.1984,400.9090,79.2277,400.5552,394.1910,391.1316,394.0605,390.5562,249.0280,415.7840,249.1945,416.1001,244.1516,440.9102,244.1623,440.8736,209.3093,408.8854,209.1396,409.1181,203.8898,435.8424,204.2626,435.8351,229.0452,360.9197,229.1789,360.9390,394.1992,410.7690,394.0979,410.6977,345.3652,366.4858,345.2237,358.3406
349.3292,430.8974,349.2573,431.1066,356.6855,452.5059,356.3588,446.4604,179.1901,400.9333,179.3792,400.7881,79.1856,400.8108,79.3543,401.0262,394.5465,390.8960,394.5633,390.8318,249.6087,415.7311,249.3122,415.6283,244.5175,441.1042,244.1025,441.0773,209.2926,408.5144,209.4480,408.9637,204.3548,436.0017,204.3336,435.7376,229.4865,361.1284,229.2513,361.1310,394.3614,410.7555,394.3133,411.0880,346.6540,367.4023,346.6950,361.3876
349.8464,430.9381,349.6781,430.9668,357.9018,453.5431,358.1760,450.2140,179.3558,400.6165,179.7355,401.2352,79.5572,401.0104,79.4716,400.7941,394.5812,390.9141,394.8794,390.9688,249.8518,415.8456,249.5029,416.0108,244.4884,441.0111,244.4434,441.2246,209.5074,408.8031,209.6554,408.9678,204.5389,436.0104,204.6679,436.2488,229.6731,360.8201,229.6844,360.8861,394.6309,410.8600,394.6789,411.0128,347.9715,368.5384,348.2890,365.1366
349.8014,430.9141,349.9142,431.0276,359.6158,454.8437,359.1925,453.6673,179.9287,401.1067,180.0509,401.0449,79.7696,400.6663,79.7350,401.0011,394.8225,390.8119,394.7676,391.1041,249.8675,416.0723,249.7587,416.1049,244.8789,441.0846,245.0060,440.8239,209.9939,408.7521,209.7173,408.8261,204.8662,435.9049,205.0802,435.8870,230.0120,360.8929,229.6443,361.0387,395.0375,410.9430,394.7080,410.8102,349.4210,369.7511,349.5744,368.5096
350.1282,431.2187,349.9429,431.1334,360.9435,455.7694,360.8014,457.4740,180.1331,400.9234,180.0440,401.0842,80.3226,401.0773,80.0540,400.9149,395.0986,391.0280,395.3340,391.1742,250.0527,415.8223,250.5706,415.7627,244.9564,440.8457,245.1361,441.1573,210.1853,408.9591,210.1679,409.0975,205.2500,436.3663,205.1706,435.8447,230.2239,360.8304,230.3170,361.0874,395.1050,411.0133,395.2316,410.8885,350.7282,370.9276,351.0049,372.4007
350.6266,430.9914,350.1048,430.8811,362.4996,456.9551,362.5045,460.9407,180.4115,400.9217,180.2120,400.9509,80.3902,400.8283,80.2810,401.0533,395.6221,391.0309,395.1565,391.0427,250.5811,416.0405,250.1720,416.2143,245.3106,440.8748,245.5098,441.1928,210.4983,408.9826,210.6138,408.7295,205.3550,435.8240,205.3845,436.2002,230.3465,361.0233,230.5046,360.9491,395.4066,411.1508,395.4460,411.2030,352.4885,371.6538,352.2197,376.0302
350.3340,431.1636,350.7624,430.8205,364.0379,457.6537,364.0494,464.5071,180.6893,400.8489,180.4277,400.9827,80.8234,400.9874,80.8699,400.8676,395.5362,390.6284,395.7034,390.7033,250.7736,415.7804,250.6458,415.9530,245.6044,440.9989,245.6989,440.8929,210.7682,408.7418,210.7428,408.8777,205.6537,435.8496,205.7826,436.0453,230.7603,360.6841,230.8586,360.9722,395.9530,410.7422,395.7140,410.8651,354.0682,372.8711,353.4971,379.3851
350.7425,430.7929,350.8012,430.6844,365.0654,458.6005,365.2284,467.8752,180.7915,400.9379,180.8560,400.8304,81.1008,400.6471,81.2714,400.7778,395.8783,390.7391,396.0344,390.7179,250.8657,416.0436,250.5891,415.9345,245.8996,440.8048,245.9115,440.6362,210.8157,408.8335,211.0183,408.9097,206.2276,435.7249,205.9244,435.8709,230.9946,360.6776,230.9586,360.6773,396.1797,410.7502,395.9225,410.7658,355.0329,373.7891,355.1475,382.4370
351.2908,430.7091,351.1499,430.8290,365.7774,459.7547,366.1173,470.5660,181.2580,400.4722,181.5098,400.5347,81.0582,400.4330,81.1806,400.6137,396.2064,390.5153,396.1096,390.6467,251.0394,415.5278,251.2418,415.5160,246.1170,440.7107,246.3141,440.5865,211.0610,408.5738,210.9818,408.6691,206.1884,435.5867,205.9868,435.7177,230.8477,360.6566,231.4270,360.8750,396.2157,410.6484,395.9955,410.6919,355.8727,374.8300,356.2543,385.4374
351.5305,430.5004,351.3145,430.7146,366.9822,460.3320,366.9294,472.5202,181.2619,400.5605,181.4416,400.5057,81.3736,400.5820,81.1938,400.6823,396.3968,390.6752,396.5002,390.7304,251.4549,415.5024,251.5308,415.4816,246.4274,440.5006,246.3997,440.5284,211.3456,408.3503,211.2369,408.5911,206.2516,435.6318,206.1950,435.5813,231.2344,360.4126,231.2477,360.6741,396.1888,410.7339,396.2617,410.4045,357.2169,375.5328,357.0627,387.3915
351.5116,430.2943,351.6437,430.2655,367.7238,461.0064,367.5857,474.1177,181.4957,400.3134,181.4346,400.4024,81.2833,400.3087,81.2207,400.2717,396.2325,390.3683,395.9663,390.0446,251.2579,415.4094,251.4228,415.2354,246.3291,440.2660,246.4585,440.2609,211.4169,408.5059,211.2073,408.3160,206.4526,435.4640,206.0933,435.4817,231.7858,360.4357,231.3471,359.9975,396.2991,410.3358,396.5140,410.2665,357.7826,375.8337,357.3265,389.0924
351.4577,430.0975,351.5691,430.3339,367.9311,460.8179,367.9023,474.6673,181.5558,400.0062,181.4740,400.0120,81.6090,400.3843,81.1356,400.2362,396.5194,390.3710,396.2412,390.1846,251.3793,415.1297,251.1879,415.0992,246.4870,440.1906,246.3524,439.8866,211.6549,408.4072,211.5123,407.9712,206.3483,434.7977,206.6497,434.9862,231.5017,360.1386,231.4811,360.2053,396.5111,410.2048,396.8045,410.1533,357.8620,375.7380,358.0784,389.8233
351.3331,430.1008,351.3752,429.6043,367.9739,461.1609,368.0830,475.0047,181.6993,399.6893,181.6102,399.9850,81.4044,399.8182,81.3701,400.2313,396.5415,390.1663,396.6789,390.0441,251.7375,415.1336,251.8094,415.0842,246.5589,439.8667,246.5082,440.0108,211.3264,407.8417,211.7373,408.2852,206.5832,434.7209,206.6639,434.9274,231.6245,359.9773,231.4415,359.7086,396.6278,409.9700,396.1718,410.2292,358.1009,376.1031,357.8652,389.9685
351.2318,429.9319,351.3189,429.7594,368.0834,461.1140,367.7894,474.4613,181.3703,399.4305,181.6743,399.4797,81.5473,399.4835,81.7498,399.6077,396.2494,389.6831,396.3828,389.7135,251.4075,414.7501,251.4873,414.7998,246.5020,440.0553,246.6714,439.7938,211.4632,407.7089,211.3454,407.6066,206.6258,434.7203,206.3808,434.6842,231.3028,359.8463,231.4987,359.8624,396.5926,409.8885,396.5484,409.5675,357.5202,375.3704,357.6166,389.3404
351.1872,429.5274,351.3434,429.4998,367.2738,460.4048,367.3982,473.0387,181.0038,399.7539,181.3188,399.3927,81.2114,399.6307,81.5300,399.4092,396.6028,389.5381,396.5495,389.7877,251.7070,414.5571,251.1078,414.3778,246.5949,439.4622,246.3996,439.6391,211.6295,407.6362,211.3635,407.4709,206.2993,434.6176,206.2469,434.6748,231.3105,359.3511,231.1670,359.4099,396.3714,409.6307,396.6393,409.5696,357.0732,375.2963,357.1661,387.9300
351.3045,429.4171,351.2630,429.6178,366.4294,459.9387,366.3276,471.2263,181.1607,399.2813,181.2570,399.4025,81.0810,399.4112,80.9113,399.3331,395.9754,389.2378,396.5562,389.3021,251.2574,414.1184,251.1770,414.4436,246.2295,439.6744,246.0319,439.4409,211.4045,407.3633,211.1620,407.6205,205.9108,434.3248,206.2452,434.1244,231.1467,359.4636,231.0213,359.5750,396.4216,409.4586,396.1746,409.3854,356.4379,374.7818,356.6534,386.1527
350.9554,429.2060,351.2845,429.2725,365.3802,459.1288,365.1642,468.6250,181.1240,399.1785,181.4204,399.3207,81.0455,399.3703,80.7787,399.4833,395.8958,389.3147,395.8456,389.1935,250.9136,414.4200,251.2364,414.4256,246.2402,439.1812,245.9670,439.2341,211.0501,407.4143,211.0993,407.2319,205.8690,434.4680,205.9106,434.2643,230.7598,358.9269,231.2780,359.2986,395.8739,409.3521,396.0567,409.3319,355.4418,374.0428,355.4674,383.4366
350.9151,429.0948,350.7745,429.3702,364.1478,458.2025,364.3636,465.8167,180.7548,399.1877,180.7789,399.1040,80.8365,399.0978,80.8734,399.1572,395.9368,389.0456,395.5872,389.0356,250.8451,414.5095,250.7136,414.0545,245.9091,439.2276,245.9464,439.1092,210.5200,407.2541,210.8643,407.2691,205.8077,434.2495,205.7464,434.0432,230.7319,359.4889,230.8512,359.1913,395.4533,409.0276,396.2637,409.0463,354.3626,373.1474,354.2146,380.6091
350.4551,429.1408,350.5267,429.0993,362.9599,457.2310,362.9682,462.6926,180.3946,399.0413,180.6620,398.9559,80.4155,399.1257,80.3861,399.1919,395.6164,388.9053,395.4816,388.9409,250.6999,414.5944,250.6714,414.0967,245.5465,438.9171,245.6040,438.9876,210.7915,406.8564,210.5475,407.0629,205.1937,434.0131,205.5737,434.0186,230.5276,359.1395,230.2430,359.0407,395.7499,409.1440,395.6720,409.2688,352.9733,372.4159,352.9295,377.5108
350.1754,428.9919,350.2036,429.2337,361.4320,456.1811,361.5233,458.5706,180.1884,399.0076,180.3553,399.1090,80.3303,399.1640,80.0170,398.8909,395.2112,388.6175,395.1741,388.8189,249.9156,414.0393,250.2816,414.1054,245.4137,438.8671,245.2369,438.8182,210.2142,406.9266,210.5168,407.2963,205.3330,433.9919,205.1114,434.1364,230.2738,359.0471,230.0628,359.1845,395.3776,409.1497,395.3121,409.0014,351.3431,371.2981,351.3348,373.5979
350.0309,429.0545,350.0982,428.8751,359.9132,454.9501,360.2065,454.9562,179.7520,398.9650,180.0759,399.1134,80.0871,398.9595,80.0603,398.9314,394.9035,388.9303,394.8835,389.0497,249.9633,414.1205,249.9873,414.1231,244.9454,438.8542,244.8887,439.1110,210.0347,406.9635,209.9072,407.0641,205.0254,433.9757,205.0895,434.1414,229.8837,359.0921,229.8579,358.6441,394.8514,409.1869,395.0946,409.0458,349.9268,369.7587,350.0307,370.1187
349.5291,429.2045,349.6338,428.9531,358.3316,453.9054,358.5313,451.1280,179.7096,398.6997,179.8063,399.1741,79.7307,398.9609,79.8458,398.8349,394.5555,388.8190,394.7885,389.0036,249.7235,413.8400,249.6554,414.0492,244.6751,439.2510,244.5009,438.8314,209.5193,407.0669,209.6193,406.9451,205.0062,434.0008,204.8351,434.0753,229.8122,358.8960,229.6300,358.9879,394.5721,409.0573,394.7375,409.0295,348.6649,368.7759,348.0745,366.3276
349.6129,429.2781,349.6115,429.0016,357.0492,452.8488,356.9911,447.6987,179.1008,399.1590,179.1944,399.2876,79.2900,398.9299,79.4588,398.8075,394.2953,389.0357,394.3066,389.3859,249.5634,414.0890,249.3996,414.1325,244.6179,439.0986,244.2278,439.1892,209.2797,407.1083,209.7216,407.3073,204.3898,434.1280,204.6944,434.0959,229.3970,358.9862,229.7776,359.4022,394.2403,409.2210,394.4210,409.0187,347.1265,367.6185,346.9826,362.7671
349.2616,429.2323,349.1666,429.2588,355.6803,451.7396,355.6883,444.2679,179.0256,399.3636,179.2365,399.0582,78.9244,399.0648,79.2698,399.1200,394.2155,389.1127,394.2264,389.1140,249.3203,413.9220,249.1885,413.7903,244.1729,438.9418,244.1984,439.1318,209.1539,407.1401,209.1612,407.2358,204.1826,434.3526,204.3679,434.1099,229.1010,359.3124,229.1070,359.1493,394.4615,409.0637,394.2645,409.1808,345.5014,366.9164,345.5321,359.4111
349.2399,429.3455,348.6977,429.0453,354.6514,451.1730,354.6959,441.4241,178.7131,399.0668,179.2008,399.0793,78.7248,399.1146,79.0529,399.1185,394.1696,389.4343,394.0914,389.1903,248.9604,414.5205,248.8495,413.9007,244.0539,439.0383,244.0744,439.3178,209.0407,407.6301,208.8093,407.4090,203.9911,434.1495,204.0284,434.4298,228.9634,359.3193,228.9503,359.3507,394.1303,409.2118,393.9711,409.1525,344.4420,366.0192,344.4894,356.0099
348.8903,429.4969,348.6730,429.5681,353.6640,450.2176,353.9476,438.8285,178.7683,399.4605,178.6243,399.4779,78.7547,399.4277,78.8442,399.0155,393.6014,389.4463,393.6926,389.2250,248.9681,414.1726,248.7414,414.6184,243.8097,439.5752,243.9967,439.2983,208.9062,407.5757,208.7583,407.1812,204.0909,434.3023,203.8080,434.4820,228.6099,359.3041,228.5728,359.1987,393.6896,409.6825,393.8624,409.1517,343.6261,365.2228,343.4242,353.9274
348.3331,429.4608,348.5296,429.5405,352.8129,449.4222,352.7252,437.0257,178.6711,399.7636,178.4895,399.3041,78.6013,399.8513,78.4211,399.7990,393.5587,389.6844,393.6175,389.2773,248.6923,414.4167,248.5905,414.5562,243.4832,439.3972,243.4647,439.4791,208.5648,407.5897,208.9453,407.7416,203.8304,434.6834,203.8299,434.7617,228.6557,359.6622,228.2587,359.6202,393.7110,409.8853,393.4758,409.7049,342.5709,364.3933,342.3603,351.9051
348.6191,429.6037,348.3232,429.7181,352.1038,449.3213,351.8862,435.8648,178.3620,399.7519,178.6689,399.5625,78.1511,399.7954,78.5270,399.9481,393.7128,389.8844,393.7191,389.6343,248.5870,414.4678,248.7518,414.9283,243.3987,440.0880,243.6005,439.6411,208.5188,407.9034,208.5701,407.7840,203.6656,434.8389,203.5696,434.6587,228.3904,359.6133,228.3969,359.8343,393.5697,409.5876,393.7784,409.7370,342.3064,364.0923,342.3754,350.8722
348.4286,430.0077,348.4480,429.9399,351.8613,449.1058,351.9631,435.1870,178.4453,399.9372,178.5353,399.9701,78.3297,400.0181,78.4370,399.8790,393.0570,390.0557,393.6971,389.8939,248.3476,414.7532,248.1188,415.0138,243.6898,440.0293,243.6006,439.9034,208.4130,407.7592,208.5301,407.7106,203.4214,435.2342,203.3937,435.0375,228.4316,359.9428,228.6568,359.9790,393.4523,409.7961,393.6649,409.8394,342.0555,363.9847,342.0063,350.1845
348.4511,429.9570,348.2699,430.3009,352.0143,449.1291,352.1082,435.2211,178.5085,400.0763,178.5532,399.7848,78.3830,400.3112,78.6887,400.0007,393.4863,390.1951,393.4822,390.3373,248.7024,415.2348,248.8488,415.1306,243.5190,440.1228,243.3355,440.2939,208.2346,408.0363,208.6704,408.4271,203.7922,435.1742,203.3467,435.2042,228.2503,360.1708,228.7736,360.0566,393.6606,410.0044,393.5748,409.9292,342.1018,364.0951,341.9973,350.1868
348.5843,430.4263,348.5145,430.1405,352.5413,449.2746,352.2558,436.1333,178.8207,400.3125,178.5280,400.2592,78.5055,400.1852,78.6016,400.2455,393.6160,390.5741,393.5467,390.2223,248.9411,415.2142,248.6002,415.2766,243.5349,440.3470,243.6414,440.3209,208.7211,408.1253,208.3739,408.5397,203.8265,435.1833,203.4802,435.2392,228.2722,360.2098,228.5165,360.2983,393.5717,410.3258,393.4555,410.0875,342.5330,364.4770,342.2440,351.4143
348.4603,430.5270,348.6524,430.5786,352.8882,449.9906,352.9091,437.3261,178.5775,400.5983,178.4727,400.6682,78.6079,400.4250,78.7621,400.9207,393.7168,390.8321,393.6702,390.4672,249.0052,415.2980,248.4523,415.3393,243.9073,440.6075,243.7318,440.5339,208.5407,408.7111,208.5761,408.0924,203.5439,435.5185,203.6466,435.4877,228.6104,360.2750,228.6586,360.2748,393.7899,410.3282,393.7340,410.4589,343.1258,364.7581,342.8396,352.4639
349.0697,430.4614,348.7941,430.6005,353.8556,450.3694,354.1356,439.9053,179.0084,400.7381,178.6229,400.5052,78.9019,400.7284,79.0113,400.7269,393.9443,390.5402,393.5564,390.8172,248.8723,415.7032,248.5046,415.6147,243.8116,440.4071,244.0195,440.5932,208.8919,408.6850,208.7819,408.5118,204.1775,435.3253,203.7775,435.5678,228.9275,360.8182,228.8007,360.5263,393.8745,410.5240,393.8131,410.4891,344.1272,365.2315,343.9531,354.4328
349.0787,430.8408,349.2335,430.8357,355.0090,450.9691,354.8685,442.4358,179.1325,400.8095,179.1280,400.7360,79.0889,400.6421,78.9372,400.7047,394.0701,390.8233,394.1735,390.8839,249.0171,415.9141,249.1717,415.8217,243.9933,440.7668,243.9212,440.6251,209.3262,409.0159,209.0529,408.7669,203.9712,435.7731,203.8386,436.0934,229.0120,360.6116,229.1854,361.1736,394.0734,410.8140,394.4060,410.4748,344.6582,366.2308,344.7242,357.3335
349.2096,430.9449,349.1043,430.9002,356.2665,452.3971,356.2811,445.1580,179.2824,400.8839,179.2656,401.0350,79.0572,400.7622,78.9749,400.8025,394.5442,390.7003,394.3209,390.8396,248.9703,416.0035,249.2136,415.7893,244.4989,440.9501,244.2534,440.7309,209.5535,409.0573,209.0042,408.9195,204.3566,435.9040,204.2664,435.9165,229.3225,360.9533,229.3788,360.8869,394.0066,410.7891,394.5385,410.9071,346.2019,367.0786,346.0921,360.1582
349.5941,430.8567,349.6502,430.6511,357.6727,452.9277,357.5636,448.7122,179.5841,400.9815,179.6843,400.8143,79.5583,401.1217,79.5493,401.0588,394.3475,390.9962,394.2623,390.9173,249.1965,415.8881,249.8349,416.0981,244.5792,440.9438,244.6056,441.0354,209.3879,408.9803,209.7329,408.8017,204.7829,435.9617,204.3130,435.9734,229.3834,360.9915,229.6282,361.0902,394.4982,410.9617,394.6741,410.8285,347.4298,368.2527,347.6682,363.6049
